序号	汉字	级别	GB/T 13000	GB 18030
5915	踬	2	8E2C	F5D9
5916	踮	2	8E2E	F5DA
5917	踯	2	8E2F	F5DC
5918	踺	2	8E3A	F5DD
5919	踞	2	8E1E	BEE1
5920	蝽	2	877D	F2ED
5921	蝾	2	877E	F2EE
5922	蝻	2	877B	F2EF
5923	蝰	2	8770	F2F1
5924	蝮	2	876E	F2F3
5925	螋	2	878B	F2F4
5926	蝓	2	8753	F2F5
5927	蝣	2	8763	F2F6
5928	蝼	2	877C	F2F7
5929	噗	2	5657	E0DB
5930	嘬	2	562C	E0DC
5931	颚	2	989A	F2A6
5932	噍	2	564D	E0DD
5933	噢	2	5662	E0DE
5934	噙	2	5659	E0DF
5935	噜	2	565C	E0E0
5936	噌	2	564C	E0E1
5937	噔	2	5654	E0E2
5938	颛	2	989B	F2A7
5939	幞	2	5E5E	E1A5
5940	幡	2	5E61	E1A6
5941	嶙	2	5D99	E1D7
5942	嶝	2	5D9D	E1D8
5943	骺	2	9ABA	F7BF
5944	骼	2	9ABC	F7C0
5945	骸	2	9AB8	BAA1
5946	镊	2	954A	C4F7
5947	镉	2	9549	EFD3
5948	镌	2	954C	EFD4
5949	镍	2	954D	C4F8
5950	镏	2	954F	EFD6
5951	镒	2	9552	EFD7
5952	镓	2	9553	EFD8
5953	镔	2	9554	EFD9
5954	稷	2	7A37	F0A2
5955	箴	2	7BB4	F3F0
5956	篑	2	7BD1	F3F1
5957	篁	2	7BC1	F3F2
5958	篌	2	7BCC	F3F3
5959	篆	2	7BC6	D7AD
5960	牖	2	7256	EBBB
5961	儋	2	510B	D9D9
5962	徵	2	5FB5	E1E7
5963	磐	2	78D0	C5CD
5964	虢	2	8662	EBBD
5965	鹞	2	9E5E	F0CE
5966	膘	2	8198	B1EC
5967	滕	2	6ED5	EBF8
5968	鲠	2	9CA0	F6E1
5969	鲡	2	9CA1	F6E2
5970	鲢	2	9CA2	F6E3
5971	鲣	2	9CA3	F6E4
5972	鲥	2	9CA5	F6E5
5973	鲧	2	9CA7	F6E7
5974	鲩	2	9CA9	F6E9
5975	獗	2	7357	E2B1
5976	獠	2	7360	E2B2
5977	觯	2	89EF	F6A3
5978	馓	2	9993	E2CC
5979	馔	2	9994	E2CD
5980	麾	2	9EBE	F7E2
5981	廛	2	5EDB	E2DC
5982	瘛	2	761B	F1A1
5983	瘼	2	763C	F1A2
5984	瘢	2	7622	F1A3
5985	瘠	2	7620	F1A4
5986	齑	2	9F51	ECB4
5987	羯	2	7FAF	F4C9
5988	羰	2	7FB0	F4CA
5989	𥻗	2	25ED7	9731A435
5990	遴	2	9074	E5E0
5991	糌	2	7CCC	F4D8
5992	糍	2	7CCD	F4D9
5993	糅	2	7CC5	F4DB
5994	熜	2	719C	9FD0
5995	熵	2	71B5	ECD8
5996	熠	2	71A0	ECDA
5997	澍	2	6F8D	E4F8
5998	澌	2	6F8C	E4F9
5999	潸	2	6F78	E4FA
6000	潦	2	6F66	C1CA
6001	潲	2	6F72	E4FB
6002	鋈	2	92C8	F6C8
6003	潟	2	6F5F	9D95
6004	潼	2	6F7C	E4FC
6005	潺	2	6F7A	E4FD
6006	憬	2	61AC	E3BD
6007	憧	2	61A7	E3BF
6008	寮	2	5BEE	E5BC
6009	窳	2	7AB3	F1C1
6010	谳	2	8C33	DADD
6011	褴	2	8934	F1DC
6012	褟	2	891F	D18F
6013	褫	2	892B	F1DD
6014	谵	2	8C35	DADE
6015	熨	2	71A8	ECD9
6016	屦	2	5C66	E5F0
6017	嬉	2	5B09	E6D2
6018	勰	2	52F0	DBC4
6019	戮	2	622E	C2BE
6020	蝥	2	8765	F2FA
6021	缬	2	7F2C	E7D3
6022	缮	2	7F2E	C9C9
6023	缯	2	7F2F	E7D5
6024	骣	2	9AA3	E6F6
6025	畿	2	757F	E7DC
6026	耩	2	8029	F1F0
6027	耨	2	8028	F1F1
6028	耪	2	802A	C5D5
6029	璞	2	749E	E8B1
6030	璟	2	749F	AD5A
6031	靛	2	975B	B5E5
6032	璠	2	74A0	AD5B
6033	璘	2	7498	AD55
6034	聱	2	8071	F1FA
6035	螯	2	87AF	F2FC
6036	髻	2	9AFB	F7D9
6037	髭	2	9AED	F7DA
6038	髹	2	9AF9	F7DB
6039	擀	2	64C0	DFA6
6040	熹	2	71B9	ECE4
6041	甏	2	750F	EAB4
6042	擞	2	64DE	CBD3
6043	縠	2	7E20	BF65
6044	磬	2	78EC	EDE0
6045	颞	2	989E	F2A8
6046	蕻	2	857B	DEAE
6047	鞘	2	9798	C7CA
6048	颟	2	989F	F2A9
6049	薤	2	85A4	DEAF
6050	薨	2	85A8	DEB0
6051	檠	2	6AA0	E9D1
6052	薏	2	858F	DEB2
6053	薮	2	85AE	DEB4
6054	薜	2	859C	DEB5
6055	薅	2	8585	DEB6
6056	樾	2	6A3E	E9D0
6057	橛	2	6A5B	E9D3
6058	橇	2	6A47	C7C1
6059	樵	2	6A35	E9D4
6060	檎	2	6A8E	E9D5
6061	橹	2	6A79	E9D6
6062	樽	2	6A3D	E9D7
6063	樨	2	6A28	E9D8
6064	橼	2	6A7C	E9DA
6065	墼	2	58BC	DBD4
6066	橐	2	6A50	E9D2
6067	翮	2	7FEE	F4E7
6068	醛	2	919B	C8A9
6069	醐	2	9190	F5AD
6070	醍	2	918D	F5AE
6071	醚	2	919A	C3D1
6072	磲	2	78F2	EDE1
6073	赝	2	8D5D	D8CD
6074	飙	2	98D9	ECAD
6075	殪	2	6BAA	E9EC
6076	霖	2	9716	C1D8
6077	霏	2	970F	F6AD
6078	霓	2	9713	C4DE
6079	錾	2	933E	F6C9
6080	辚	2	8F9A	EAA5
6081	臻	2	81FB	D5E9
6082	遽	2	907D	E5E1
6083	氅	2	6C05	EBA9
6084	瞟	2	779F	EEA9
6085	瞠	2	77A0	EEAA
6086	瞰	2	77B0	EEAB
6087	嚄	2	5684	8797
6088	嚆	2	5686	E0E3
6089	噤	2	5664	E0E4
6090	暾	2	66BE	EAD5
6091	蹀	2	8E40	F5DE
6092	踹	2	8E39	F5DF
6093	踵	2	8E35	F5E0
6094	踽	2	8E3D	F5E1
6095	蹉	2	8E49	F5E3
6096	蹁	2	8E41	F5E4
6097	螨	2	87A8	F2FD
6098	蟒	2	87D2	F2FE
6099	螈	2	8788	F3A2
6100	螅	2	8785	F3A3
6101	螭	2	87AD	F3A4
6102	螠	2	87A0	CE9C
6103	螟	2	879F	C3F8
6104	噱	2	5671	E0E5
6105	噬	2	566C	CAC9
6106	噫	2	566B	E0E6
6107	噻	2	567B	E0E7
6108	噼	2	567C	E0E8
6109	罹	2	7F79	EEBE
6110	圜	2	571C	E0F7
6111	䦃	2	4983	FE89
6112	镖	2	9556	EFDA
6113	镗	2	9557	EFDB
6114	镘	2	9558	EFDC
6115	镚	2	955A	E947
6116	镛	2	955B	EFDE
6117	镝	2	955D	EFE1
6118	镞	2	955E	EFDF
6119	镠	2	9560	E948
6120	氇	2	6C07	EBAA
6121	氆	2	6C06	EBAB
6122	憩	2	61A9	EDAC
6123	穑	2	7A51	F0A3
6124	篝	2	7BDD	F3F4
6125	篥	2	7BE5	F3F6
6126	篦	2	7BE6	F3F7
6127	篪	2	7BEA	F3F8
6128	篙	2	7BD9	B8DD
6129	盥	2	76E5	EEC2
6130	劓	2	5293	D8E6
6131	翱	2	7FF1	B0BF
6132	魉	2	9B49	F7CB
6133	魈	2	9B48	F7CC
6134	徼	2	5FBC	E1E8
6135	歙	2	6B59	ECA8
6136	膳	2	81B3	C9C5
6137	膦	2	81A6	ECA2
6138	膙	2	8199	C476
6139	鲮	2	9CAE	F6EC
6140	鲱	2	9CB1	F6EE
6141	鲲	2	9CB2	F6EF
6142	鲳	2	9CB3	F6F0
6143	鲴	2	9CB4	F6F1
6144	鲵	2	9CB5	F6F2
6145	鲷	2	9CB7	F6F4
6146	鲻	2	9CBB	F6F6
6147	獴	2	7374	AB42
6148	獭	2	736D	CCA1
6149	獬	2	736C	E2B3
6150	邂	2	9082	E5E2
6151	鹧	2	9E67	F0D1
6152	廨	2	5EE8	E2DD
6153	赟	2	8D5F	DA53
6154	瘰	2	7630	F1A7
6155	廪	2	5EEA	E2DE
6156	瘿	2	763F	F1A8
6157	瘵	2	7635	F1A9
6158	瘴	2	7634	D5CE
6159	癃	2	7643	F1AA
6160	瘳	2	7633	F1AC
6161	斓	2	6593	ECB5
6162	麇	2	9E87	F7E5
6163	麈	2	9E88	F7E6
6164	嬴	2	5B34	D9F8
6165	壅	2	58C5	DBD5
6166	羲	2	7FB2	F4CB
6167	糗	2	7CD7	F4DC
6168	瞥	2	77A5	C6B3
6169	甑	2	7511	EAB5
6170	燎	2	71CE	C1C7
6171	燠	2	71E0	ECDB
6172	燔	2	71D4	ECDC
6173	燧	2	71E7	ECDD
6174	濑	2	6FD1	E4FE
6175	濉	2	6FC9	E5A1
6176	潞	2	6F5E	C2BA
6177	澧	2	6FA7	E5A2
6178	澹	2	6FB9	E5A3
6179	澥	2	6FA5	9DCA
6180	澶	2	6FB6	E5A4
6181	濂	2	6FC2	E5A5
6182	褰	2	8930	E5BD
6183	寰	2	5BF0	E5BE
6184	窸	2	7AB8	B84F
6185	褶	2	8936	F1DE
6186	禧	2	79A7	ECFB
6187	嬖	2	5B16	E6D4
6188	犟	2	729F	EAF1
6189	隰	2	96B0	DAF4
6190	嬗	2	5B17	E6D3
6191	颡	2	98A1	F2AA
6192	缱	2	7F31	E7D7
6193	缲	2	7F32	E7D8
6194	缳	2	7F33	E7D9
6195	璨	2	74A8	E8B2
6196	璩	2	74A9	E8B3
6197	璐	2	7490	E8B4
6198	璪	2	74AA	AD62
6199	螫	2	87AB	F3A7
6200	擤	2	64E4	DFA9
6201	壕	2	58D5	BABE
6202	觳	2	89F3	ECB2
6203	罄	2	7F44	F3C0
6204	擢	2	64E2	DFAA
6205	薹	2	85B9	DEB7
6206	鞡	2	97A1	ED42
6207	鞬	2	97AC	ED4B
6208	薷	2	85B7	DEB8
6209	薰	2	85B0	DEB9
6210	藓	2	85D3	DEBA
6211	藁	2	85C1	DEBB
6212	檄	2	6A84	CFAD
6213	檩	2	6AA9	E9DD
6214	懋	2	61CB	EDAE
6215	醢	2	91A2	F5B0
6216	翳	2	7FF3	F4E8
6217	礅	2	7905	EDE2
6218	磴	2	78F4	EDE3
6219	鹩	2	9E69	F0D3
6220	龋	2	9F8B	C8A3
6221	龌	2	9F8C	F6BB
6222	豳	2	8C73	E1D9
6223	壑	2	58D1	DBD6
6224	黻	2	9EFB	EDEA
6225	嚏	2	568F	CCE7
6226	嚅	2	5685	E0E9
6227	蹑	2	8E51	F5E6
6228	蹒	2	8E52	F5E7
6229	蹊	2	8E4A	F5E8
6230	蟥	2	87E5	F3A8
6231	螬	2	87AC	F3A9
6232	螵	2	87B5	F3AA
6233	疃	2	7583	EEB6
6234	螳	2	87B3	F3AB
6235	蟑	2	87D1	F3AF
6236	嚓	2	5693	E0EA
6237	羁	2	7F81	EEBF
6238	罽	2	7F7D	C159
6239	罾	2	7F7E	EEC0
6240	嶷	2	5DB7	E1DA
6241	黜	2	9EDC	F7ED
6242	黝	2	9EDD	F7EE
6243	髁	2	9AC1	F7C1
6244	髀	2	9AC0	F7C2
6245	镡	2	9561	EFE2
6246	镢	2	9562	EFE3
6247	镣	2	9563	C1CD
6248	镦	2	9566	EFE6
6249	镧	2	9567	EFE7
6250	镩	2	9569	EFE9
6251	镪	2	956A	EFEA
6252	镫	2	956B	EFEB
6253	罅	2	7F45	F3C1
6254	黏	2	9ECF	F0A4
6255	簌	2	7C0C	F3F9
6256	篾	2	7BFE	F3FA
6257	篼	2	7BFC	F3FB
6258	簖	2	7C16	F3FD
6259	簋	2	7C0B	F3FE
6260	鼢	2	9F22	F7F7
6261	黛	2	9EDB	F7EC
6262	儡	2	5121	C0DC
6263	鹪	2	9E6A	F0D4
6264	鼾	2	9F3E	F7FD
6265	皤	2	76A4	F0AB
6266	魍	2	9B4D	F7CD
6267	龠	2	9FA0	D9DF
6268	繇	2	7E47	F4ED
6269	貘	2	8C98	F5F8
6270	邈	2	9088	E5E3
6271	貔	2	8C94	F5F9
6272	臌	2	81CC	EBFB
6273	膻	2	81BB	EBFE
6274	臆	2	81C6	D2DC
6275	臃	2	81C3	D3B7
6276	鲼	2	9CBC	F6F7
6277	鲽	2	9CBD	F6F8
6278	鳀	2	9CC0	F796
6279	鳃	2	9CC3	C8FA
6280	鳅	2	9CC5	F6FA
6281	鳇	2	9CC7	F6FC
6282	鳊	2	9CCA	F6FD
6283	螽	2	87BD	F3AE
6284	燮	2	71EE	DBC6
6285	鹫	2	9E6B	F0D5
6286	襄	2	8944	CFE5
6287	糜	2	7CDC	C3D3
6288	縻	2	7E3B	F7E3
6289	膺	2	81BA	E2DF
6290	癍	2	764D	F1AD
6291	麋	2	9E8B	F7E7
6292	懑	2	61D1	EDAF
6293	濡	2	6FE1	E5A6
6294	濮	2	6FEE	E5A7
6295	濞	2	6FDE	E5A8
6296	濠	2	6FE0	E5A9
6297	濯	2	6FEF	E5AA
6298	蹇	2	8E47	E5BF
6299	謇	2	8B07	E5C0
6300	邃	2	9083	E5E4
6301	襁	2	8941	F1DF
6302	檗	2	6A97	E9DE
6303	擘	2	64D8	EBA2
6304	孺	2	5B7A	C8E6
6305	隳	2	96B3	E3C4
6306	嬷	2	5B37	E6D6
6307	蟊	2	87CA	F3B1
6308	鹬	2	9E6C	F0D6
6309	鍪	2	936A	F6CA
6310	鏊	2	93CA	F6CB
6311	鳌	2	9CCC	F7A1
6312	鬈	2	9B08	F7DC
6313	鬃	2	9B03	D7D7
6314	瞽	2	77BD	EEAD
6315	鞯	2	97AF	F7B5
6316	鞨	2	97A8	ED48
6317	鞫	2	97AB	F7B6
6318	鞧	2	97A7	ED47
6319	鞣	2	97A3	F7B7
6320	藜	2	85DC	DEBC
6321	藠	2	85E0	CB8A
6322	藩	2	85E9	B7AA
6323	醪	2	91AA	F5B2
6324	蹙	2	8E59	F5BE
6325	礓	2	7913	EDE4
6326	燹	2	71F9	ECDE
6327	餮	2	992E	F7D1
6328	瞿	2	77BF	F6C4
6329	曛	2	66DB	EAD6
6330	颢	2	98A2	F2AB
6331	曜	2	66DC	EAD7
6332	躇	2	8E87	B3F9
6333	蹚	2	8E5A	DB8F
6334	鹭	2	9E6D	F0D8
6335	蟛	2	87DB	F3B2
6336	蟪	2	87EA	F3B3
6337	蟠	2	87E0	F3B4
6338	蟮	2	87EE	F3B5
6339	鹮	2	9E6E	FB71
6340	黠	2	9EE0	F7EF
6341	黟	2	9EDF	F7F0
6342	髅	2	9AC5	F7C3
6343	髂	2	9AC2	F7C4
6344	镬	2	956C	EFEC
6345	镭	2	956D	C0D8
6346	镯	2	956F	EFED
6347	馥	2	99A5	F0A5
6348	簟	2	7C1F	F4A1
6349	簪	2	7C2A	F4A2
6350	鼬	2	9F2C	F7F8
6351	雠	2	96E0	F6C5
6352	艟	2	825F	F4BE
6353	鳎	2	9CCE	F7A3
6354	鳏	2	9CCF	F7A4
6355	鳐	2	9CD0	F7A5
6356	癞	2	765E	F1AE
6357	癔	2	7654	F1AF
6358	癜	2	765C	F1B0
6359	癖	2	7656	F1B1
6360	糨	2	7CE8	F4DD
6361	蹩	2	8E69	F5BF
6362	鎏	2	938F	F6CC
6363	懵	2	61F5	E3C2
6364	彝	2	5F5D	D2CD
6365	邋	2	908B	E5E5
6366	鬏	2	9B0F	F7DD
6367	攉	2	6509	DFAB
6368	攒	2	6512	D4DC
6369	鞲	2	97B2	F7B8
6370	鞴	2	97B4	F7B9
6371	藿	2	85FF	DEBD
6372	蘧	2	8627	DEBE
6373	蘅	2	8605	DEBF
6374	麓	2	9E93	C2B4
6375	醮	2	91AE	F5B4
6376	醯	2	91AF	F5B5
6377	酃	2	9143	DBB9
6378	霪	2	972A	F6AF
6379	霭	2	972D	F6B0
6380	霨	2	9728	EC47
6381	黼	2	9EFC	EDEB
6382	嚯	2	56AF	E0EB
6383	蹰	2	8E70	F5E9
6384	蹶	2	8E76	F5EA
6385	蹽	2	8E7D	DC47
6386	蹼	2	8E7C	F5EB
6387	蹴	2	8E74	F5ED
6388	蹾	2	8E7E	DC48
6389	蹿	2	8E7F	B4DA
6390	蠖	2	8816	F3B6
6391	蠓	2	8813	F3B7
6392	蟾	2	87FE	F3B8
6393	蠊	2	880A	F3B9
6394	黢	2	9EE2	F7F1
6395	髋	2	9ACB	F7C5
6396	髌	2	9ACC	F7C6
6397	镲	2	9572	EFEF
6398	籀	2	7C40	F4A6
6399	籁	2	7C41	F4A5
6400	齁	2	9F41	FD4A
6401	魑	2	9B51	F7CE
6402	艨	2	8268	F4BF
6403	鳓	2	9CD3	F7A6
6404	鳔	2	9CD4	F7A7
6405	鳕	2	9CD5	F7A8
6406	鳗	2	9CD7	F7A9
6407	鳙	2	9CD9	F7AB
6408	麒	2	9E92	F7E8
6409	鏖	2	93D6	F7E9
6410	羸	2	7FB8	D9FA
6411	㸆	2	3E06	8231F231
6412	瀚	2	701A	E5AB
6413	瀣	2	7023	E5AC
6414	瀛	2	701B	E5AD
6415	襦	2	8966	F1E0
6416	谶	2	8C36	DADF
6417	襞	2	895E	F4C5
6418	骥	2	9AA5	E6F7
6419	缵	2	7F35	E7DA
6420	瓒	2	74D2	E8B6
6421	攘	2	6518	C8C1
6422	蘩	2	8629	DEC0
6423	蘖	2	8616	DEC1
6424	醴	2	91B4	F5B7
6425	霰	2	9730	F6B1
6426	酆	2	9146	DBBA
6427	矍	2	77CD	DBC7
6428	曦	2	66E6	EAD8
6429	躅	2	8E85	F5EE
6430	鼍	2	9F0D	F6BE
6431	巉	2	5DC9	8E66
6432	黩	2	9EE9	F7F2
6433	黥	2	9EE5	F7F4
6434	黪	2	9EEA	F7F5
6435	镳	2	9573	EFF0
6436	镴	2	9574	E94A
6437	黧	2	9EE7	F7F3
6438	纂	2	7E82	D7EB
6439	璺	2	74BA	E8B7
6440	鼯	2	9F2F	F7F9
6441	臜	2	81DC	C548
6442	鳜	2	9CDC	F7AC
6443	鳝	2	9CDD	F7AD
6444	鳟	2	9CDF	F7AE
6445	獾	2	737E	E2B5
6446	孀	2	5B40	E6D7
6447	骧	2	9AA7	E6F8
6448	瓘	2	74D8	AD8F
6449	鼙	2	9F19	DCB1
6450	醺	2	91BA	F5B8
6451	礴	2	7934	EDE7
6452	颦	2	98A6	F2AD
6453	曩	2	66E9	EAD9
6454	鳢	2	9CE2	F7AF
6455	癫	2	766B	F1B2
6456	麝	2	9E9D	F7EA
6457	夔	2	5914	D9E7
6458	爝	2	721D	ECDF
6459	灏	2	704F	E5B0
6460	禳	2	79B3	ECFC
6461	鐾	2	943E	F6CD
6462	羼	2	7FBC	E5F1
6463	蠡	2	8821	F3BB
6464	耱	2	8031	F1F2
6465	懿	2	61FF	DCB2
6466	蘸	2	8638	D5BA
6467	鹳	2	9E73	F0D9
6468	霾	2	973E	F6B2
6469	氍	2	6C0D	EBAC
6470	饕	2	9955	F7D2
6471	躐	2	8E90	F5F1
6472	髑	2	9AD1	F7C7
6473	镵	2	9575	E94B
6474	穰	2	7A70	F0A6
6475	饔	2	9954	F7D3
6476	鬻	2	9B3B	E5F7
6477	鬟	2	9B1F	F7DF
6478	趱	2	8DB1	F4F5
6479	攫	2	652B	BEF0
6480	攥	2	6525	DFAC
6481	颧	2	98A7	C8A7
6482	躜	2	8E9C	F5F2
6483	鼹	2	9F39	F7FA
6484	癯	2	766F	F1B3
6485	麟	2	9E9F	F7EB
6486	蠲	2	8832	EEC3
6487	蠹	2	8839	F3BC
6488	躞	2	8E9E	F5F3
6489	衢	2	8862	E1E9
6490	鑫	2	946B	F6CE
6491	灞	2	705E	E5B1
6492	襻	2	897B	F1E1
6493	纛	2	7E9B	F4EE
6494	鬣	2	9B23	F7E0
6495	攮	2	652E	DFAD
6496	囔	2	56D4	E0EC
6497	馕	2	9995	E2CE
6498	戆	2	6206	EDB0
6499	爨	2	7228	ECE0
6500	齉	2	9F49	FD51
6501	亍	3	4E8D	D8A1
6502	尢	3	5C22	DECC
6503	彳	3	5F73	E1DC
6504	卬	3	536C	856E
6505	殳	3	6BB3	ECAF
6506	𠙶	3	20676	9533AA30
6507	毌	3	6BCC	9AAF
6508	邘	3	9098	DF8E
6509	戋	3	620B	EAA7
6510	圢	3	5722	884E
6511	氕	3	6C15	EBAD
6512	伋	3	4F0B	81B3
6513	仝	3	4EDD	D9DA
6514	冮	3	51AE	83E9
6515	氿	3	6C3F	9AF0
6516	汈	3	6C48	9AF4
6517	氾	3	6C3E	9AEF
6518	忉	3	5FC9	E2E1
6519	宄	3	5B84	E5B3
6520	𬣙	3	2C8D9	9932E833
6521	讱	3	8BB1	D79A
6522	扞	3	625E	9249
6523	圲	3	5732	8855
6524	圫	3	572B	8853
6525	芏	3	828F	DCB6
6526	芃	3	8283	C64D
6527	朳	3	6733	965B
6528	朸	3	6738	965E
6529	𨙸	3	28678	9739AB30
6530	邨	3	90A8	DF97
6531	吒	3	5412	DFB8
6532	吖	3	5416	DFB9
6533	屼	3	5C7C	8CE4
6534	屾	3	5C7E	8CE6
6535	辿	3	8FBF	DE7B
6536	钆	3	9486	EEC5
6537	仳	3	4EF3	D8F2
6538	伣	3	4F23	81BD
6539	伈	3	4F08	81B2
6540	癿	3	767F	B06D
6541	甪	3	752A	AE66
6542	邠	3	90A0	DF93
6543	犴	3	72B4	E1ED
6544	冱	3	51B1	D9FC
6545	邡	3	90A1	DAFA
6546	闫	3	95EB	E3C6
6547	𬇕	3	2C1D5	9931B237
6548	汋	3	6C4B	9AF5
6549	䜣	3	4723	FE80
6550	讻	3	8BBB	D79B
6551	𬣞	3	2C8DE	9932E838
6552	孖	3	5B56	8C49
6553	𬘓	3	2C613	9932A133
6554	纩	3	7EA9	E6FE
6555	玒	3	7392	AB59
6556	玓	3	7393	AB5A
6557	玘	3	7398	AB5E
6558	玚	3	739A	AB60
6559	刬	3	522C	8469
6560	𫭟	3	2BB5F	99308B33
6561	坜	3	575C	DBDE
6562	坉	3	5749	8864
6563	扽	3	627D	9259
6564	𫭢	3	2BB62	99308B36
6565	坋	3	574B	8865
6566	扺	3	627A	9257
6567	㧑	3	39D1	82318639
6568	毐	3	6BD0	9AB1
6569	芰	3	82B0	DCC1
6570	芣	3	82A3	C65D
6571	苊	3	82CA	DCC3
6572	苉	3	82C9	C66B
6573	芘	3	8298	DCC5
6574	芴	3	82B4	DCCC
6575	芠	3	82A0	C65B
6576	𫇭	3	2B1ED	98389535
6577	芤	3	82A4	DCD2
6578	杕	3	6755	966D
6579	杙	3	6759	9670
6580	杄	3	6744	9665
6581	杧	3	6767	9678
6582	杩	3	6769	E8BF
6583	尪	3	5C2A	8CB6
6584	尨	3	5C28	8CB4
6585	轪	3	8F6A	DE61
6586	𫐄	3	2B404	9838CB30
6587	坒	3	5752	8866
6588	芈	3	8288	D8C2
6589	旴	3	65F4	9542
6590	旵	3	65F5	9543
6591	呙	3	5459	DFC3
6592	㕮	3	356E	82309533
6593	岍	3	5C8D	E1A9
6594	𫵷	3	2BD77	9930C039
6595	岠	3	5CA0	8CF8
6596	岜	3	5C9C	E1B1
6597	呇	3	5447	85D1
6598	冏	3	518F	83D7
6599	觃	3	89C3	D35F
6600	岙	3	5C99	E1AE
6601	伾	3	4F3E	81C9
6602	㑇	3	3447	FE56
6603	伭	3	4F2D	81C1
6604	佖	3	4F56	81D8
6605	伲	3	4F32	D9A3
6606	佁	3	4F41	81CC
6607	飏	3	98CF	EF72
6608	狃	3	72C3	E1F0
6609	闶	3	95F6	E3CA
6610	汧	3	6C67	9B46
6611	汫	3	6C6B	9B47
6612	𣲘	3	23C98	9634A938
6613	𣲗	3	23C97	9634A937
6614	沄	3	6C84	9B56
6615	沘	3	6C98	9B61
6616	𬇙	3	2C1D9	9931B331
6617	汭	3	6C6D	9B49
6618	㳇	3	3CC7	8231D233
6619	沇	3	6C87	9B57
6620	忮	3	5FEE	E2E5
6621	忳	3	5FF3	8FF7
6622	忺	3	5FFA	8FFC
6623	𬣡	3	2C8E1	9932E931
6624	祃	3	7943	B56C
6625	诇	3	8BC7	D79C
6626	邲	3	90B2	DF9B
6627	诎	3	8BCE	DAB0
6628	诐	3	8BD0	D79D
6629	屃	3	5C43	8CC1
6630	𫸩	3	2BE29	9930D237
6631	岊	3	5C8A	8CEE
6632	阽	3	963D	DAE7
6633	䢺	3	48BA	82348838
6634	阼	3	963C	DAE8
6635	妧	3	59A7	8A80
6636	妘	3	5998	8A75
6637	𨚕	3	28695	9739AD39
6638	纮	3	7EAE	C080
6639	驲	3	9A72	F352
6640	𫘜	3	2B61C	98398236
6641	纻	3	7EBB	C082
6642	𬘘	3	2C618	9932A138
6643	𫘝	3	2B61D	98398237
6644	纼	3	7EBC	C083
6645	玤	3	73A4	AB67
6646	玞	3	739E	AB63
6647	玱	3	73B1	AB6F
6648	玟	3	739F	E7E4
6649	邽	3	90BD	DF9E
6650	邿	3	90BF	DF9F
6651	坥	3	5765	886F
6652	坰	3	5770	8873
6653	坬	3	576C	8871
6654	坽	3	577D	887B
6655	弆	3	5F06	8F6C
6656	耵	3	8035	F1F4
6657	䢼	3	48BC	82348930
6658	𦭜	3	26B5C	9733E930
6659	茋	3	830B	C687
6660	苧	3	82E7	C672
6661	苾	3	82FE	C683
6662	苠	3	82E0	DCE5
6663	枅	3	6785	9688
6664	㭎	3	3B4E	FE68
6665	枘	3	6798	E8C4
6666	枍	3	678D	968D
6667	矼	3	77FC	B34D
6668	矻	3	77FB	B34C
6669	匼	3	533C	855C
6670	𬨂	3	2CA02	99338830
6671	𬀩	3	2C029	99318739
6672	𬀪	3	2C02A	99318830
6673	旿	3	65FF	954A
6674	昇	3	6607	954E
6675	昄	3	6604	954C
6676	昒	3	6612	9555
6677	昈	3	6608	954F
6678	咉	3	5489	85F3
6679	咇	3	5487	85F1
6680	咍	3	548D	85F5
6681	岵	3	5CB5	E1B2
6682	岽	3	5CBD	E1B4
6683	岨	3	5CA8	8CFE
6684	岞	3	5C9E	8CF6
6685	峂	3	5CC2	8D4D
6686	㟃	3	37C3	8230D037
6687	囷	3	56F7	87EF
6688	𬬩	3	2CB29	9933A535
6689	钐	3	9490	EECC
6690	钔	3	9494	EECD
6691	钖	3	9496	E896
6692	牥	3	7265	A0B0
6693	佴	3	4F74	D9A6
6694	垈	3	5788	8882
6695	侁	3	4F81	81EA
6696	侹	3	4FB9	824B
6697	佸	3	4F78	81E5
6698	佺	3	4F7A	81E7
6699	隹	3	96B9	F6BF
6700	㑊	3	344A	8139F632
6701	侂	3	4F82	81EB
6702	佽	3	4F7D	81E8
6703	侘	3	4F98	81F7
6704	郈	3	90C8	E043
6705	舠	3	8220	C573
6706	郐	3	90D0	DBA6
6707	郃	3	90C3	E041
6708	攽	3	653D	9491
6709	肭	3	80AD	EBC7
6710	肸	3	80B8	C35A
6711	肷	3	80B7	EBC9
6712	狉	3	72C9	A0F2
6713	狝	3	72DD	AA41
6714	饳	3	9973	F099
6715	忞	3	5FDE	8FEB
6716	於	3	65BC	ECB6
6717	炌	3	708C	9ECD
6718	炆	3	7086	9EC9
6719	泙	3	6CD9	9B80
6720	沺	3	6CBA	9B70
6721	泂	3	6CC2	9B73
6722	泜	3	6CDC	9B82
6723	泃	3	6CC3	9B74
6724	泇	3	6CC7	9B76
6725	怊	3	600A	E2F7
6726	峃	3	5CC3	8D4E
6727	穸	3	7A78	F1B6
6728	祋	3	794B	B571
6729	祊	3	794A	B570
6730	𫍣	3	2B363	9838BA39
6731	𬣳	3	2C8F3	9932EA39
6732	𬩽	3	2CA7D	99339433
6733	鸤	3	9E24	FB5C
6734	弢	3	5F22	8F7C
6735	弨	3	5F28	8F80
